enrollment_id,lastlog-firstlog,study days,early events,mid events,late events
53542,0,1,9,0,0
53543,0,1,0,0,0
53545,0,1,0,0,0
53547,13,5,64,19,0
53548,5,2,22,0,0
53554,19,6,12,80,22
53558,13,6,0,272,176
53560,0,1,5,0,0
53561,0,1,2,0,0
53564,0,2,0,0,0
53566,0,1,17,0,0
53569,0,1,2,0,0
53570,13,5,89,202,0
53573,0,1,5,0,0
53574,0,1,7,0,0
53578,0,1,0,5,0
53580,2,2,2,0,0
53581,7,2,37,0,0
53582,0,1,3,0,0
53583,4,2,35,0,0
53584,20,2,8,0,6
53586,26,16,375,188,249
53589,0,1,8,0,0
53593,0,1,5,0,0
53597,9,4,48,0,0
53599,9,3,13,5,0
53605,0,1,0,0,0
53607,0,1,0,0,0
53608,23,6,40,13,42
53614,21,2,0,0,10
53617,29,9,114,0,41
53618,11,3,1,6,0
53619,29,15,229,21,68
53621,0,1,16,0,0
53623,21,4,28,19,33
53624,0,1,0,0,0
53625,0,1,4,0,0
53636,0,1,13,0,0
53638,0,1,0,0,0
53642,0,1,0,0,0
53646,0,1,1,0,0
53648,9,4,54,82,0
53653,0,1,0,0,0
53656,11,5,82,245,0
53657,0,1,4,0,0
53658,17,7,0,113,322
53660,0,1,8,0,0
53661,5,5,0,366,0
53662,0,1,14,0,0
53663,4,2,159,0,0
53667,3,2,23,0,0
53670,14,3,3,14,0
53673,15,6,75,0,0
53674,0,1,23,0,0
53679,17,2,38,0,1
53684,12,8,0,178,43
53692,0,1,0,0,0
53697,0,1,1,0,0
53698,15,6,20,38,0
53699,0,1,0,0,0
53704,0,1,2,0,0
53705,18,5,76,0,53
53706,7,6,60,0,0
53708,0,1,7,0,0
53711,0,1,11,0,0
53712,0,1,23,0,0
53713,3,3,24,0,0
53714,23,7,205,28,0
53715,2,2,10,0,0
53716,19,3,86,0,79
53719,0,1,16,0,0
53720,19,6,165,0,1
53725,16,3,37,0,15
53727,3,2,1,2,0
53729,3,2,0,6,0
53732,0,1,2,0,0
53733,0,1,0,0,0
53736,16,6,140,4,138
53738,14,5,7,125,41
53739,2,3,13,0,0
53744,0,1,0,2,0
53747,0,2,0,111,0
53749,14,2,8,4,0
53750,25,8,40,5,48
53752,1,2,25,0,0
53758,23,9,20,3,17
53759,0,2,32,0,0
53761,0,1,4,0,0
53764,0,1,53,0,0
53771,17,2,100,0,2
53772,19,6,73,77,58
53774,0,1,0,0,0
53775,0,1,0,0,0
53777,18,3,38,3,1
53778,0,1,0,0,0
53781,17,2,2,3,0
53782,17,2,2,0,1
53789,13,3,26,1,0
53790,0,1,56,0,0
53797,5,2,32,0,0
53798,0,1,18,0,0
53801,7,2,63,0,0
53804,0,1,0,0,6
53808,17,2,7,0,1
53810,12,2,21,0,2
53811,0,1,0,0,0
53812,0,1,1,0,0
53814,5,2,9,0,0
53815,16,8,32,1,5
53817,0,1,15,0,0
53825,0,1,4,0,0
53827,15,10,36,100,0
53828,0,2,8,0,0
53839,26,6,90,39,27
53842,11,2,16,2,0
53843,12,3,3,8,0
53844,20,12,137,3,118
53845,0,1,0,10,0
53851,7,2,23,0,0
53852,0,1,9,0,0
53854,0,1,0,6,0
53857,13,4,0,4,0
53858,26,12,92,0,63
53859,29,6,26,0,1
53864,0,1,4,0,0
53870,3,2,0,0,0
53875,17,4,6,3,0
53877,0,1,36,0,0
53881,7,4,17,0,0
53883,0,1,0,0,0
53884,3,2,32,0,0
53885,0,1,4,0,0
53886,0,1,0,0,0
53890,21,5,56,0,19
53891,0,1,2,0,0
53892,0,1,0,0,0
53898,0,1,0,0,0
53904,9,3,23,84,0
53906,4,3,20,0,0
53907,0,1,5,0,0
53908,0,1,0,0,0
53909,11,2,6,1,0
53912,25,12,284,127,44
53913,0,1,17,0,0
53914,0,1,0,0,0
53915,0,1,24,0,0
53917,9,5,35,0,0
53919,0,1,0,0,0
53921,0,1,0,2,0
53922,0,1,1,0,0
53926,0,1,4,0,0
53929,26,9,2,11,0
53931,9,2,59,0,0
53933,0,1,0,0,0
53935,0,1,0,0,0
53936,0,1,0,0,0
53939,0,1,5,0,0
53941,0,2,45,0,0
53945,0,1,2,0,0
53950,1,2,0,0,0
53956,19,4,0,0,0
53960,9,2,4,0,0
53963,5,2,0,6,1
53966,0,1,2,0,0
53968,0,1,14,0,0
53971,0,1,0,0,0
53975,0,1,0,0,0
53976,29,12,173,445,224
53978,17,2,7,0,0
53980,26,19,170,146,71
53982,3,2,0,60,0
53983,0,1,92,0,0
53988,0,1,6,0,0
53992,3,2,13,120,0
53994,10,2,0,2,0
53998,21,8,176,0,7
53999,10,3,12,18,0
54001,20,7,88,0,36
54010,0,1,0,0,0
54011,6,3,29,0,0
54014,0,1,3,0,0
54015,24,4,32,0,22
54016,6,3,7,152,0
54018,20,6,51,5,37
54026,21,6,47,16,39
54028,15,4,2,6,0
54029,21,11,48,18,47
54031,1,3,0,51,0
54032,18,6,60,40,7
54033,19,2,0,0,0
54034,0,1,1,0,0
54036,25,3,0,0,0
54037,6,2,14,0,0
54038,0,2,21,0,0
54039,0,1,0,0,0
54042,9,2,1,6,0
54043,28,13,71,98,216
54046,0,1,0,0,0
54047,0,1,0,0,0
54056,0,1,0,1,0
54060,16,3,18,0,22
54062,8,3,74,16,0
54063,0,1,12,0,0
54065,3,2,0,2,0
54068,10,2,21,0,0
54069,20,6,0,2,7
54074,0,1,0,0,0
54078,8,3,12,0,0
54079,0,1,21,0,0
54080,0,1,42,0,0
54081,6,2,12,0,0
54082,0,1,5,0,0
54083,0,1,0,0,0
54084,1,2,0,4,0
54088,0,1,2,0,0
54091,0,1,0,0,0
54092,18,3,33,0,20
54094,18,6,105,2,4
54102,1,2,67,0,0
54106,6,2,7,0,0
54108,0,1,6,0,0
54110,0,1,10,0,0
54111,0,1,4,0,0
54114,0,1,5,0,0
54117,0,1,0,0,0
54119,13,7,13,73,78
54121,20,5,170,3,3
54122,27,12,122,91,130
54123,4,2,6,0,0
54124,0,1,0,0,0
54125,0,1,0,1,0
54129,22,12,139,6,18
54132,23,7,109,27,48
54133,7,4,51,0,0
54134,21,8,20,11,13
54138,7,2,6,0,0
54140,4,2,12,0,0
54144,0,1,0,0,0
54145,13,3,92,2,0
54146,0,1,0,0,0
54152,7,3,17,0,0
54153,4,3,14,0,0
54154,1,2,19,0,0
54157,0,1,2,0,0
54160,9,3,3,3,0
54161,5,2,18,1,0
54163,1,2,2,0,0
54164,10,2,0,4,0
54165,0,1,4,0,0
54168,7,2,0,2,23
54176,23,10,179,0,42
54177,2,2,0,2,0
54180,0,1,13,0,0
54182,0,1,10,0,0
54183,12,5,8,8,0
54186,10,2,2,1,0
54194,28,10,50,1,116
54200,5,2,0,3,0
54208,0,1,0,6,0
54211,0,1,0,0,0
54213,27,6,60,2,1
54218,0,1,0,0,0
54221,0,1,3,0,0
54223,0,1,5,0,0
54229,0,1,0,0,0
54231,17,5,0,2,24
54232,0,1,5,0,0
54233,0,1,0,0,0
54235,22,12,11,23,51
54236,0,2,9,0,0
54238,0,1,1,0,0
54239,0,1,2,0,0
54241,0,1,8,0,0
54249,0,1,0,0,0
54250,0,1,0,0,0
54252,0,1,0,5,0
54254,23,7,303,427,390
54255,0,1,0,2,0
54257,17,2,3,3,0
54259,0,1,0,0,0
54260,0,1,0,0,0
54264,0,1,0,0,0
54265,0,1,0,0,0
54268,1,2,24,0,0
54272,0,2,0,0,0
54273,1,3,0,8,0
54275,0,1,6,0,0
54282,0,1,4,0,0
54287,18,4,13,0,3
54291,18,2,17,0,6
54294,0,1,0,0,0
54296,6,2,0,51,5
54297,23,2,7,0,2
54298,20,2,20,0,0
54299,0,1,5,0,0
54301,0,1,2,0,0
54305,0,1,4,0,0
54306,19,4,3,4,10
54312,0,1,0,4,0
54316,2,2,24,0,0
54319,0,1,2,0,0
54320,9,2,3,0,0
54321,9,4,87,0,0
54325,13,2,0,0,0
54329,0,1,0,0,0
54331,0,1,0,0,0
54336,0,1,0,0,0
54337,0,1,0,2,0
54338,14,2,10,0,0
54339,0,1,0,0,0
54343,26,13,30,68,85
54344,0,1,0,0,0
54345,0,1,4,0,0
54346,0,1,0,4,0
54348,0,1,0,2,0
54350,21,3,13,0,15
54351,0,1,3,0,0
54352,0,1,0,2,0
54353,0,1,0,0,0
54355,22,9,118,13,54
54356,0,1,0,6,0
54361,7,4,2,11,0
54364,0,2,0,0,0
54365,0,1,0,4,0
54366,0,1,0,5,0
54367,0,1,2,0,0
54368,3,2,6,0,0
54369,7,2,2,5,0
54372,14,2,5,8,0
54373,0,1,0,0,0
54376,0,2,0,0,0
54378,0,1,0,0,0
54381,0,1,0,0,0
54383,0,1,0,0,0
54386,0,1,0,0,0
54391,0,1,0,0,0
54393,13,5,26,25,0
54395,18,5,46,22,32
54398,15,6,25,295,0
54399,0,1,26,0,0
54408,0,1,0,0,0
54411,17,8,35,28,0
54412,5,4,7,0,0
54413,0,1,0,0,0
54416,0,1,0,0,0
54421,0,1,11,0,0
54425,14,3,2,8,0
54427,0,1,0,0,6
54432,4,2,0,4,0
54434,4,2,10,0,0
54436,0,1,0,0,0
54448,13,3,2,20,0
54449,0,1,17,0,0
54453,9,5,53,0,0
54461,0,1,3,0,0
54462,6,2,9,0,0
54463,0,1,0,0,0
54464,21,6,43,0,9
54467,28,8,35,1,28
54468,15,3,8,0,5
54469,0,1,3,0,0
54470,0,1,0,0,0
54471,0,1,0,0,0
54476,0,1,0,0,0
54479,1,2,6,0,0
54484,1,3,9,0,0
54485,6,3,64,0,0
54487,0,1,40,0,0
54488,0,1,0,0,0
54491,7,3,17,0,0
54492,0,1,0,0,0
54493,0,1,0,0,0
54494,0,1,9,0,0
54500,0,1,5,0,0
54506,0,1,12,0,0
54509,21,8,12,0,3
54510,0,1,0,0,0
54516,0,1,0,0,0
54517,0,1,10,0,0
54522,0,1,4,0,0
54523,5,3,91,0,0
54524,28,10,48,16,4
54525,3,4,23,0,0
54530,27,16,343,167,5
54534,0,1,2,0,0
54537,0,1,0,0,0
54541,20,7,3,0,0
54545,0,1,1,0,0
54549,0,1,0,0,0
54564,0,1,0,0,0
54566,7,2,3,0,0
54572,4,2,23,0,0
54573,6,2,44,0,0
54575,13,2,8,0,18
54581,0,1,0,0,0
54582,7,3,18,1,0
54586,0,1,0,0,0
54587,0,1,0,0,0
54588,0,2,0,0,3
54590,0,1,0,0,2
54591,0,1,0,0,0
54592,0,1,0,0,0
54593,6,3,0,2,182
54598,0,1,0,0,0
54600,0,1,0,0,0
54603,0,1,0,0,0
54604,21,4,4,6,40
54605,0,1,0,0,3
54607,0,1,0,0,0
54608,0,1,0,0,0
54614,0,1,0,0,0
54615,0,1,0,0,7
54617,0,1,0,0,4
54618,0,1,0,0,8
54619,0,1,0,0,0
54627,0,1,0,0,0
54628,0,1,0,0,0
54630,0,1,0,0,2
54636,0,1,0,0,5
54637,0,1,0,0,0
54639,0,1,0,0,3
54643,0,1,0,0,0
54648,0,1,0,0,5
54652,0,1,0,0,0
54654,0,1,0,0,0
54657,0,1,0,0,6
54659,0,2,0,0,36
54660,21,2,62,0,10
54663,1,2,0,0,2
54664,11,3,36,5,24
54666,1,2,0,14,0
54672,0,1,0,0,0
54678,2,2,0,0,154
54681,0,1,0,0,0
54684,3,3,0,73,0
54690,0,1,0,0,0
54693,0,1,0,0,0
54694,21,3,64,0,3
54695,12,4,12,59,0
54697,8,4,41,23,0
54698,0,1,0,28,0
54704,0,1,0,2,0
54710,0,1,0,4,0
54711,18,2,38,0,11
54715,0,2,0,0,37
54716,21,6,28,17,63
54717,20,8,11,75,163
54718,0,1,0,0,0
54719,20,3,1,85,43
54721,0,1,3,0,0
54723,27,10,29,0,38
54724,24,7,2,120,14
54728,0,1,0,52,0
54729,21,6,68,38,27
54730,0,1,0,5,0
54731,7,2,0,0,2
54732,0,1,0,0,0
54736,11,6,0,83,34
54737,20,5,6,23,3
54739,0,1,0,0,0
54740,0,1,0,0,4
54743,22,7,4,33,27
54744,9,2,0,23,15
54746,11,5,0,42,94
54756,0,1,0,0,11
54758,0,1,0,37,0
54760,0,1,0,0,2
54763,3,3,6,55,0
54764,0,1,0,0,2
54765,0,1,0,0,0
54769,6,3,0,0,16
54770,8,6,11,92,0
54771,20,6,23,17,75
54776,19,3,0,42,45
54778,0,1,0,5,0
54779,0,1,0,0,0
54782,0,1,0,0,2
54783,16,4,0,64,92
54789,0,1,0,0,0
54792,0,1,0,0,0
54793,0,1,0,0,19
54795,28,12,29,73,45
54797,21,8,0,67,233
54798,0,1,0,0,2
54799,26,3,18,0,4
54801,0,1,0,0,0
54804,0,1,0,0,0
54807,0,1,0,0,0
54808,0,1,0,0,0
54811,0,1,0,0,0
54813,0,1,0,4,0
54817,28,6,5,10,17
54818,0,1,0,2,0
54820,0,1,0,5,0
54824,8,2,0,0,4
54827,4,4,0,0,111
54841,0,1,0,0,10
54845,8,2,6,3,0
54847,0,1,0,0,2
54851,0,1,0,2,0
54852,0,1,0,0,0
54858,0,1,0,0,0
54860,11,3,0,8,32
54861,0,1,0,7,0
54863,0,1,0,61,0
54864,0,1,0,19,0
54871,15,3,0,32,3
54873,0,1,0,0,38
54876,19,3,7,0,23
54878,21,2,1,0,66
54879,24,3,36,0,2
54882,11,2,5,23,0
54888,10,3,11,3,0
54891,0,1,0,0,0
54892,10,6,0,0,50
54894,0,1,0,0,0
54897,1,2,0,0,16
54903,0,1,0,0,0
54904,0,1,0,0,0
54905,0,1,0,0,38
54907,0,1,0,2,0
54913,6,3,0,12,2
54915,0,1,0,0,2
54918,0,1,0,0,0
54920,0,1,0,2,0
54921,24,11,65,35,13
54923,3,3,0,0,140
54924,23,8,125,5,82
54927,17,3,0,5,214
54928,0,1,0,0,0
54929,19,7,91,1,53
54937,25,6,11,4,11
54940,27,8,234,19,16
54944,0,1,0,0,0
54945,0,1,0,0,1
54947,0,1,0,22,0
54950,3,2,0,0,48
54951,0,1,0,0,0
54955,0,1,0,0,41
54958,0,1,0,0,0
54959,0,1,0,0,5
54960,6,3,0,27,0
54961,0,1,0,0,0
54963,0,1,0,0,15
54964,0,1,0,0,18
54967,11,2,0,2,26
54974,0,1,0,0,5
54978,0,1,0,4,0
54982,0,1,0,0,0
54987,0,1,0,5,0
54989,18,3,3,0,0
54990,0,1,0,0,4
54993,0,1,0,0,0
54995,0,1,0,0,13
54998,0,1,0,0,0
55000,0,1,0,0,0
55004,22,7,53,11,10
55010,0,1,0,0,19
55012,0,1,0,0,0
55017,0,1,0,14,0
55018,0,1,0,0,1
55021,0,1,0,0,0
55026,0,1,0,0,0
55029,16,6,0,50,9
55033,26,9,45,27,23
55034,9,3,0,0,0
55036,0,1,0,0,2
55038,0,1,0,23,0
55039,18,7,1,16,14
55040,0,1,0,6,0
55054,0,1,0,0,0
55056,4,2,0,4,0
55061,0,1,0,0,2
55064,0,1,0,0,12
55066,2,2,0,0,21
55070,0,1,0,35,0
55072,27,8,0,36,95
55077,0,1,0,13,0
55081,5,2,1,0,0
55082,24,6,20,1,51
55084,0,1,0,0,1
55098,13,2,0,1,7
55099,18,3,11,10,1
55100,21,4,42,34,20
55101,6,2,0,4,1
55105,2,2,17,0,0
55106,0,1,0,0,0
55107,9,2,0,5,72
55113,0,1,0,0,4
55116,6,7,0,0,73
55117,0,2,0,0,26
55119,0,1,0,0,0
55121,0,1,0,0,0
55122,0,1,0,0,0
55123,0,1,0,9,0
55124,26,13,19,26,25
55125,9,3,0,37,1
55129,0,1,0,2,0
55137,26,15,36,92,78
55138,9,6,0,44,102
55141,0,1,0,0,0
55145,2,2,0,0,17
55146,0,1,0,0,1
55148,0,1,0,0,0
55151,1,2,0,0,15
55152,0,1,0,9,0
55154,8,7,80,7,0
55156,0,1,0,0,0
55161,0,1,0,15,0
55163,8,2,25,6,0
55164,22,2,2,0,21
55169,0,1,0,1,0
55170,0,1,0,25,0
55174,0,1,0,0,0
55176,20,2,0,0,0
55179,23,8,36,12,22
55180,0,1,0,0,0
55185,14,4,0,210,46
55189,0,1,0,6,0
55190,8,2,0,0,0
55191,0,1,0,0,0
55192,0,1,0,2,0
55197,0,1,0,0,18
55198,0,1,0,0,0
55199,0,1,0,0,63
55202,4,4,0,0,57
55205,0,1,0,0,7
55213,0,1,0,6,0
55214,0,1,0,2,0
55215,13,2,2,1,0
55220,23,2,4,0,3
55226,6,4,0,0,135
55228,24,6,33,24,78
55229,0,1,0,0,1
55233,0,1,0,0,0
55235,15,2,29,0,29
55236,0,1,0,33,0
55237,25,5,7,52,53
55239,0,1,0,0,0
55242,2,3,0,41,0
55247,2,2,0,0,34
55248,5,4,11,1,0
55250,8,7,0,0,50
55251,0,1,0,0,7
55252,11,6,0,23,72
55254,0,1,0,2,0
55258,0,1,0,0,0
55265,25,6,62,5,95
55266,0,1,0,0,0
55270,15,5,12,2,9
55277,0,1,0,0,0
55280,0,1,0,0,23
55281,26,5,79,0,193
55286,0,1,0,0,0
55294,0,1,0,0,0
55295,0,1,0,0,0
55296,0,1,0,0,0
55297,24,10,44,32,59
55298,0,1,0,0,0
55300,0,1,0,0,0
55301,14,3,2,16,4
55312,22,8,42,14,1
55317,0,1,0,0,0
55318,0,1,0,0,0
55321,0,1,0,4,0
55323,9,6,0,0,88
55326,0,1,0,7,0
55327,0,1,0,9,0
55337,22,5,18,0,114
55340,11,3,0,47,22
55342,26,5,63,0,82
55343,13,2,11,3,0
55347,0,1,0,0,1
55350,0,1,0,0,0
55353,0,1,0,0,0
55357,4,3,0,0,58
55360,13,3,0,2,11
55369,27,6,74,1,62
55376,10,4,0,23,52
55383,0,1,0,0,0
55384,3,3,0,0,6
55387,0,1,0,0,44
55391,0,1,0,0,4
55393,3,4,0,0,116
55396,0,1,0,0,0
55401,3,2,0,0,32
55402,0,1,0,0,41
55403,0,1,0,0,31
55415,0,1,0,0,38
55419,4,3,0,73,0
55421,2,2,0,0,8
55425,29,5,3,0,134
55427,0,1,71,0,0
55432,0,1,0,0,3
55435,9,4,51,0,0
55437,1,2,0,0,26
55442,7,2,0,41,10
55443,1,2,0,23,0
55446,9,2,0,0,3
55447,26,6,34,202,105
55449,2,3,0,0,93
55453,0,1,0,0,0
55456,0,1,0,0,0
55458,0,1,0,0,0
55460,0,1,0,2,0
55463,0,1,0,0,0
55464,28,13,75,43,160
55466,7,2,20,16,0
55467,0,1,0,0,0
55470,0,1,0,0,0
55473,0,1,0,0,2
55474,6,3,0,0,137
55475,22,2,46,0,57
55476,0,1,0,6,0
55477,0,1,0,4,0
55478,0,1,0,0,0
55481,4,2,2,8,0
55483,24,9,14,374,91
55484,14,5,0,76,8
55490,14,2,0,32,3
55492,6,2,0,111,0
55500,0,1,0,0,1
55503,11,3,0,6,0
55508,0,2,34,4,0
55511,17,2,0,21,8
55512,0,1,0,2,0
55515,15,5,0,39,4
55516,19,2,1,0,30
55518,0,1,0,0,0
55519,27,5,59,1,59
55520,20,4,10,0,15
55521,26,5,10,26,1
55522,0,1,0,1,0
55532,24,4,20,0,250
55536,2,2,2,0,0
55539,4,4,0,0,128
55540,7,4,20,12,0
55541,0,1,0,0,0
55545,24,8,12,12,4
55546,0,1,0,32,0
55549,0,1,0,0,0
55553,0,2,0,0,29
55556,27,2,0,0,3
55557,27,3,3,0,3
55558,24,7,57,31,26
55559,0,1,0,5,0
55560,0,1,0,0,0
55561,11,3,0,25,15
55562,0,1,0,0,19
55566,24,5,41,1,41
55567,5,2,1,3,0
55569,0,1,0,0,11
55573,9,4,0,10,23
55575,0,1,0,3,0
55576,0,1,0,0,10
55579,12,4,0,93,3
55580,8,4,0,27,0
55585,0,1,0,0,0
55595,26,12,136,18,180
55597,0,1,0,2,0
55598,7,4,0,0,69
55600,0,1,0,0,23
55610,0,1,0,0,8
55612,0,1,0,0,2
55615,4,3,0,0,8
55616,0,1,0,0,0
55617,3,2,49,24,0
55624,3,2,5,0,0
55626,0,1,0,0,47
55627,13,6,45,30,0
55629,0,1,0,10,0
55630,0,1,0,0,3
55631,0,1,0,4,0
55632,2,2,6,2,0
55637,0,1,0,0,0
55639,0,1,0,0,2
55641,0,1,0,2,0
55645,23,7,32,22,84
55646,0,1,0,1,0
55649,0,1,0,0,0
55652,0,1,0,0,2
55656,0,1,0,0,5
55658,8,4,0,75,10
55659,13,2,0,3,29
55662,25,8,100,41,58
55667,26,4,19,0,40
55670,0,1,0,0,0
55672,0,1,0,0,0
55675,0,1,0,0,0
55677,0,1,0,0,48
55678,0,1,0,0,0
55680,0,1,2,0,0
55684,9,3,0,73,0
55685,7,3,21,8,0
55686,0,1,0,0,0
55687,9,8,0,139,199
55691,25,6,13,11,1
55696,26,10,42,11,112
55698,3,3,0,0,19
55699,25,6,165,0,124
55703,9,4,16,12,0
55705,9,2,0,0,0
55706,14,3,0,19,19
55709,0,1,0,0,10
55710,0,1,0,0,9
55725,0,1,0,5,0
55727,4,4,0,0,95
55729,24,7,93,30,10
55730,0,1,0,33,0
55732,0,1,0,0,0
55734,18,2,1,0,3
55736,24,2,2,0,30
55737,0,1,0,0,8
55738,27,5,90,6,1
55740,0,1,0,0,9
55745,25,11,73,42,39
55751,2,2,0,0,6
55753,0,1,0,0,24
55758,0,1,0,0,0
55761,0,1,0,0,0
55766,0,1,0,0,0
55769,16,5,17,23,3
55770,18,10,70,29,8
55773,19,3,1,0,6
55775,18,3,0,0,0
55776,28,10,30,241,307
55783,9,3,17,6,0
55784,0,1,0,0,0
55787,29,12,68,80,73
55790,0,1,0,0,9
55791,0,1,0,0,0
55792,0,1,0,0,5
55795,8,2,21,0,0
55798,24,10,23,59,54
55808,10,5,60,6,0
55812,7,2,0,0,0
55816,23,7,5,13,20
55817,8,4,21,14,0
55819,5,3,0,66,0
55820,20,2,3,0,0
55822,0,1,0,0,4
55824,0,1,0,0,0
55825,11,3,2,6,0
55826,22,5,2,3,6
55835,9,4,0,47,44
55839,23,8,48,35,20
55841,21,5,2,36,55
55842,10,2,0,0,0
55845,24,6,47,29,40
55846,26,10,41,7,41
55849,0,1,0,0,3
55855,13,4,0,66,1
55858,27,6,34,29,22
55862,23,11,46,53,57
55863,0,1,0,1,0
55865,9,4,157,0,0
55866,0,1,0,0,16
55868,0,1,0,0,0
55872,0,1,0,0,0
55879,0,1,0,0,10
55881,4,3,0,0,27
55882,0,1,0,0,8
55883,13,5,0,1,278
55884,0,1,0,2,0
55889,0,1,0,0,0
55890,0,1,0,2,0
55892,0,1,0,4,0
55899,0,1,0,37,0
55901,0,1,0,0,0
55905,11,3,25,3,0
55906,3,2,0,0,9
55912,0,1,0,6,0
55913,0,1,0,6,0
55916,10,5,41,20,0
55917,22,6,25,21,9
55924,0,1,0,36,0
55927,25,5,24,19,48
55929,0,1,0,0,1
55932,0,1,0,3,0
55936,26,4,26,41,5
55938,1,2,0,13,0
55942,21,4,6,7,12
55948,25,7,178,6,243
55951,19,3,0,10,0
55960,0,1,0,0,2
55961,2,2,0,0,37
55963,10,5,0,62,0
55965,0,1,0,0,0
55966,8,4,0,12,39
55968,3,2,0,0,2
55969,25,2,0,0,6
55970,25,5,12,0,2
55971,10,4,0,60,107
55973,9,3,1,38,0
55975,2,3,0,0,38
55981,15,3,47,28,25
55982,24,6,36,27,9
55984,21,3,21,0,32
55987,6,3,0,1,5
55988,0,2,0,0,51
55990,21,6,15,31,31
55992,1,2,0,0,25
55995,0,1,0,0,22
55997,3,2,8,5,0
55999,0,1,0,0,0
56001,25,4,8,6,0
56002,18,2,4,0,3
56005,23,9,39,59,75
56006,0,1,0,3,0
56007,18,5,19,9,0
56010,22,6,25,2,2
56014,0,1,0,0,0
56024,25,10,68,39,13
56026,14,5,53,27,0
56029,20,5,53,5,71
56032,24,2,9,0,0
56035,0,1,0,0,2
56036,0,1,0,0,1
56038,22,6,30,49,68
56041,0,1,0,0,0
56043,19,11,0,119,158
56050,12,6,57,19,0
56052,14,5,0,4,122
56054,0,1,0,5,0
56055,23,4,8,7,119
56057,1,2,0,0,25
56059,20,3,54,0,42
56061,22,5,38,19,2
56065,21,6,66,0,41
56071,12,5,0,42,39
56072,0,1,0,1,0
56075,12,6,0,48,95
56076,25,5,43,0,244
56079,4,3,0,0,40
56080,0,1,0,0,3
56084,0,1,0,6,0
56089,0,1,0,0,15
56091,26,11,52,43,33
56096,27,6,38,0,58
56099,25,11,26,61,21
56100,0,1,0,0,35
56102,0,1,0,0,3
56103,25,6,55,0,7
56105,0,1,0,0,6
56106,6,2,9,0,0
56107,0,1,0,0,6
56109,15,4,14,25,0
56115,0,1,0,0,53
56117,0,1,0,0,0
56120,0,1,0,0,0
56124,0,1,0,0,2
56125,11,5,0,36,27
56130,2,2,0,0,70
56134,24,7,70,36,42
56136,12,3,0,27,25
56140,20,9,73,17,5
56141,14,6,0,113,59
56142,1,2,0,0,82
56144,0,1,0,3,0
56146,10,3,0,15,9
56148,0,1,0,0,2
56158,0,1,0,0,56
56159,0,1,0,0,0
56162,0,1,0,0,13
56163,12,5,25,16,0
56175,13,4,0,3,0
56177,2,2,0,0,0
56180,0,1,0,0,0
56181,4,2,2,8,0
56188,0,1,0,0,22
56192,0,1,0,0,0
56193,0,1,0,2,0
56195,22,5,159,0,19
56197,14,2,0,4,92
56202,27,9,60,1,1
56203,3,4,0,0,26
56205,0,1,0,0,10
56206,10,2,3,1,0
56207,0,1,0,12,0
56208,1,2,0,19,0
56209,0,1,0,0,7
56210,0,1,0,15,0
56211,0,1,0,4,0
56214,0,1,0,0,4
56215,17,3,0,0,8
56220,26,7,52,37,47
56223,17,2,2,0,1
56226,22,2,14,0,3
56227,25,10,1,36,218
56228,0,1,0,4,0
56229,0,1,0,0,0
56230,0,1,0,7,0
56232,0,1,0,0,0
56236,0,1,0,0,0
56244,0,1,27,0,0
56245,4,2,0,0,50
56246,21,8,15,28,51
56256,3,3,0,0,29
56261,27,6,46,0,73
56263,6,3,2,16,0
56266,0,1,0,3,0
56267,0,2,0,0,15
56268,14,6,25,103,0
56272,0,1,0,2,0
56281,2,3,0,0,16
56284,10,3,0,2,8
56286,0,1,0,1,0
56288,0,1,0,1,0
56289,3,3,0,0,19
56292,0,1,0,0,0
56293,0,1,0,0,0
56296,19,3,9,3,4
56297,1,2,0,0,64
56299,0,1,0,9,0
56301,0,1,0,0,2
56303,12,2,3,9,0
56305,0,1,0,0,170
56312,0,1,0,0,20
56321,24,7,93,2,100
56324,21,6,50,48,30
56329,0,1,0,0,0
56332,0,1,0,0,6
56337,0,1,0,0,0
56338,0,1,0,5,0
56340,0,1,0,0,0
56347,3,3,0,44,0
56357,4,2,0,6,0
56358,0,1,0,0,0
56362,0,1,0,0,0
56364,6,4,0,84,2
56366,23,2,31,0,36
56375,0,1,0,0,2
56379,23,2,4,0,23
56381,0,1,0,16,0
56384,4,2,0,1,0
56385,23,9,30,4,120
56387,0,1,0,0,3
56391,0,1,0,0,0
56392,0,1,0,0,0
56395,0,1,0,16,0
56396,9,3,0,0,15
56398,23,8,79,0,39
56404,6,6,0,0,42
56405,4,2,0,3,0
56406,13,2,7,0,9
56407,18,3,6,9,14
56409,3,4,0,0,54
56413,0,1,0,0,0
56418,21,6,53,0,31
56420,0,1,0,19,0
56422,1,2,0,12,0
56423,14,2,97,122,0
56424,0,1,0,0,0
56425,4,3,0,19,0
56427,0,1,0,0,3
56429,12,6,74,26,0
56431,0,1,0,0,7
56437,12,7,39,27,0
56439,0,1,2,0,0
56444,26,5,1,0,91
56450,0,1,0,0,0
56454,21,2,21,0,14
56456,3,2,0,0,67
56459,0,1,0,0,0
56468,4,3,0,0,59
56470,5,3,0,0,65
56472,16,5,4,15,21
56473,0,1,0,0,1
56477,16,3,0,29,0
56478,0,1,0,2,0
56480,27,7,58,3,49
56485,0,1,0,0,0
56486,0,1,0,7,0
56487,7,2,3,1,0
