enrollment_id,navigate,access,problem,page_close,video,discussion,wiki,server,browser
10680,65.0,293.0,223.0,66.0,62.0,158.0,4.0,438.0,433.0
10682,44.0,89.0,21.0,65.0,24.0,8.0,3.0,139.0,115.0
10683,4.0,4.0,0.0,2.0,1.0,0.0,0.0,8.0,3.0
10685,28.0,58.0,4.0,10.0,1.0,41.0,0.0,128.0,14.0
10686,12.0,33.0,0.0,14.0,7.0,14.0,0.0,59.0,21.0
10693,20.0,49.0,18.0,5.0,4.0,12.0,2.0,80.0,30.0
10694,54.0,155.0,12.0,71.0,48.0,126.0,3.0,337.0,132.0
10695,31.0,30.0,0.0,21.0,14.0,3.0,1.0,65.0,35.0
10699,4.0,40.0,9.0,3.0,3.0,9.0,0.0,35.0,33.0
10700,58.0,135.0,156.0,65.0,9.0,70.0,2.0,266.0,229.0
10707,35.0,77.0,54.0,8.0,6.0,10.0,9.0,136.0,63.0
10708,24.0,111.0,36.0,39.0,50.0,28.0,0.0,133.0,155.0
10710,25.0,113.0,0.0,31.0,0.0,5.0,3.0,82.0,95.0
10711,39.0,149.0,13.0,5.0,4.0,38.0,0.0,222.0,26.0
10712,15.0,57.0,31.0,19.0,11.0,0.0,0.0,65.0,68.0
10716,48.0,116.0,45.0,15.0,34.0,1.0,5.0,111.0,153.0
10719,21.0,106.0,22.0,6.0,2.0,15.0,4.0,138.0,38.0
10722,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10723,1.0,30.0,24.0,0.0,0.0,0.0,0.0,28.0,27.0
10724,22.0,190.0,277.0,78.0,40.0,25.0,2.0,215.0,419.0
10725,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
10726,2.0,12.0,0.0,4.0,6.0,0.0,0.0,11.0,13.0
10732,1.0,10.0,3.0,6.0,4.0,0.0,0.0,8.0,16.0
10733,74.0,208.0,203.0,110.0,60.0,28.0,3.0,258.0,428.0
10736,3.0,10.0,0.0,6.0,2.0,1.0,0.0,12.0,10.0
10737,19.0,9.0,0.0,5.0,0.0,26.0,0.0,53.0,6.0
10742,5.0,15.0,0.0,11.0,8.0,0.0,0.0,20.0,19.0
10743,15.0,64.0,27.0,26.0,12.0,19.0,1.0,86.0,78.0
10744,30.0,115.0,21.0,63.0,35.0,51.0,4.0,202.0,117.0
10748,5.0,20.0,0.0,6.0,7.0,1.0,0.0,21.0,18.0
10753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10754,8.0,10.0,0.0,5.0,2.0,2.0,1.0,21.0,7.0
10755,3.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
10756,2.0,4.0,0.0,3.0,3.0,0.0,0.0,6.0,6.0
10757,2.0,8.0,0.0,4.0,2.0,0.0,0.0,10.0,6.0
10758,21.0,72.0,16.0,6.0,5.0,0.0,0.0,88.0,32.0
10759,3.0,9.0,0.0,5.0,3.0,0.0,0.0,12.0,8.0
10760,2.0,5.0,0.0,3.0,2.0,0.0,0.0,7.0,5.0
10767,23.0,124.0,28.0,32.0,24.0,4.0,0.0,108.0,127.0
10768,12.0,40.0,5.0,12.0,14.0,8.0,4.0,38.0,57.0
10779,13.0,35.0,49.0,4.0,15.0,1.0,1.0,33.0,85.0
10784,3.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0
10785,15.0,102.0,37.0,38.0,65.0,10.0,0.0,75.0,192.0
10787,2.0,7.0,0.0,1.0,1.0,0.0,0.0,9.0,2.0
10789,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
10795,2.0,5.0,4.0,1.0,1.0,0.0,0.0,7.0,6.0
10797,16.0,32.0,29.0,23.0,14.0,3.0,0.0,54.0,63.0
10798,4.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
10800,5.0,15.0,7.0,7.0,5.0,0.0,0.0,21.0,18.0
10802,14.0,75.0,41.0,44.0,22.0,8.0,0.0,78.0,126.0
10806,4.0,20.0,0.0,10.0,4.0,0.0,0.0,23.0,15.0
10807,10.0,66.0,45.0,0.0,17.0,1.0,4.0,50.0,93.0
10810,1.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0
10814,11.0,258.0,198.0,83.0,163.0,175.0,0.0,289.0,599.0
10815,3.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
10825,11.0,18.0,0.0,8.0,2.0,2.0,2.0,28.0,15.0
10827,21.0,42.0,0.0,24.0,23.0,2.0,0.0,50.0,62.0
10828,3.0,27.0,4.0,22.0,18.0,5.0,0.0,34.0,45.0
10833,4.0,10.0,0.0,1.0,1.0,0.0,0.0,14.0,2.0
10840,11.0,56.0,0.0,6.0,27.0,0.0,0.0,41.0,59.0
10845,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10846,1.0,3.0,5.0,2.0,1.0,0.0,0.0,5.0,7.0
10848,3.0,9.0,8.0,5.0,2.0,0.0,0.0,13.0,14.0
10855,53.0,508.0,258.0,139.0,53.0,261.0,106.0,703.0,675.0
10859,6.0,14.0,1.0,5.0,3.0,3.0,0.0,23.0,9.0
10864,20.0,61.0,0.0,36.0,38.0,13.0,4.0,81.0,91.0
10867,29.0,84.0,25.0,51.0,10.0,0.0,1.0,104.0,96.0
10868,36.0,75.0,40.0,14.0,5.0,55.0,7.0,166.0,66.0
10870,2.0,7.0,0.0,3.0,3.0,0.0,0.0,8.0,7.0
10872,62.0,141.0,55.0,112.0,34.0,31.0,1.0,235.0,201.0
10873,4.0,5.0,0.0,3.0,1.0,0.0,0.0,9.0,4.0
10877,4.0,8.0,0.0,4.0,2.0,0.0,0.0,9.0,9.0
10878,3.0,8.0,0.0,4.0,3.0,0.0,0.0,10.0,8.0
10879,2.0,5.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0
10881,11.0,28.0,26.0,16.0,6.0,8.0,0.0,47.0,48.0
10883,3.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0
10890,8.0,44.0,4.0,0.0,0.0,1.0,1.0,55.0,3.0
10893,14.0,109.0,14.0,26.0,20.0,32.0,1.0,157.0,59.0
10900,18.0,116.0,74.0,33.0,12.0,10.0,2.0,117.0,148.0
10902,12.0,19.0,15.0,1.0,1.0,3.0,1.0,35.0,17.0
10903,35.0,37.0,55.0,16.0,5.0,0.0,1.0,67.0,82.0
10907,20.0,68.0,50.0,42.0,25.0,0.0,0.0,82.0,123.0
10909,20.0,35.0,4.0,24.0,14.0,1.0,0.0,57.0,41.0
10910,11.0,26.0,2.0,0.0,4.0,2.0,2.0,30.0,17.0
10916,12.0,53.0,24.0,18.0,27.0,6.0,1.0,52.0,89.0
10920,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10925,8.0,25.0,18.0,6.0,4.0,0.0,0.0,36.0,25.0
10927,1.0,4.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0
10928,7.0,41.0,5.0,32.0,21.0,20.0,1.0,70.0,57.0
10929,16.0,39.0,138.0,19.0,7.0,0.0,0.0,55.0,164.0
10930,14.0,83.0,61.0,1.0,10.0,12.0,0.0,54.0,127.0
10931,26.0,110.0,56.0,19.0,7.0,56.0,0.0,200.0,74.0
10935,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
10937,11.0,39.0,26.0,18.0,17.0,0.0,0.0,40.0,71.0
10939,2.0,3.0,0.0,1.0,2.0,0.0,0.0,4.0,4.0
10941,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10943,9.0,43.0,5.0,18.0,22.0,0.0,0.0,33.0,64.0
10948,16.0,92.0,28.0,43.0,8.0,5.0,1.0,94.0,99.0
10949,12.0,15.0,5.0,3.0,2.0,7.0,1.0,35.0,10.0
10950,6.0,65.0,50.0,0.0,0.0,0.0,0.0,36.0,85.0
10957,20.0,38.0,20.0,12.0,15.0,6.0,5.0,49.0,67.0
10958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10959,6.0,5.0,0.0,1.0,1.0,0.0,0.0,11.0,2.0
10960,2.0,3.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0
10965,4.0,12.0,78.0,0.0,0.0,8.0,0.0,24.0,78.0
10966,9.0,22.0,14.0,10.0,5.0,2.0,1.0,27.0,36.0
10968,4.0,9.0,0.0,5.0,5.0,0.0,0.0,12.0,11.0
10971,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
10973,31.0,203.0,225.0,56.0,79.0,35.0,2.0,185.0,446.0
10975,7.0,4.0,0.0,1.0,1.0,0.0,0.0,11.0,2.0
10980,24.0,89.0,32.0,63.0,43.0,7.0,2.0,122.0,138.0
10981,16.0,33.0,0.0,13.0,8.0,0.0,2.0,51.0,21.0
10985,3.0,6.0,0.0,1.0,1.0,0.0,0.0,8.0,3.0
10986,7.0,42.0,37.0,25.0,16.0,9.0,0.0,53.0,83.0
10988,65.0,369.0,327.0,99.0,67.0,116.0,4.0,452.0,595.0
10993,5.0,10.0,0.0,7.0,4.0,0.0,0.0,13.0,13.0
10994,2.0,6.0,5.0,1.0,1.0,0.0,0.0,8.0,7.0
10995,50.0,27.0,3.0,15.0,2.0,307.0,10.0,393.0,21.0
10997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11000,21.0,55.0,156.0,25.0,14.0,5.0,2.0,68.0,210.0
11005,5.0,10.0,60.0,5.0,0.0,0.0,0.0,16.0,64.0
11006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11007,8.0,2.0,0.0,1.0,0.0,0.0,4.0,14.0,1.0
11009,6.0,5.0,0.0,2.0,2.0,0.0,0.0,11.0,4.0
11011,5.0,15.0,0.0,7.0,2.0,0.0,0.0,20.0,9.0
11017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11018,23.0,96.0,129.0,34.0,20.0,27.0,1.0,155.0,175.0
11020,28.0,20.0,12.0,1.0,0.0,3.0,4.0,49.0,19.0
11026,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
11028,6.0,14.0,0.0,11.0,10.0,1.0,0.0,21.0,21.0
11031,8.0,65.0,12.0,25.0,29.0,24.0,0.0,67.0,96.0
11032,13.0,86.0,14.0,24.0,16.0,6.0,0.0,77.0,82.0
11033,27.0,329.0,255.0,32.0,55.0,6.0,2.0,154.0,552.0
11035,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
11037,16.0,144.0,149.0,14.0,10.0,0.0,0.0,126.0,207.0
11042,5.0,60.0,0.0,3.0,11.0,1.0,0.0,50.0,30.0
11043,18.0,90.0,30.0,69.0,63.0,3.0,1.0,116.0,158.0
11044,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11046,2.0,8.0,0.0,2.0,1.0,4.0,0.0,9.0,8.0
11048,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11049,27.0,89.0,7.0,53.0,31.0,26.0,0.0,143.0,90.0
11051,8.0,0.0,0.0,0.0,0.0,5.0,1.0,14.0,0.0
11056,14.0,140.0,218.0,56.0,51.0,14.0,1.0,145.0,349.0
11057,8.0,10.0,0.0,3.0,1.0,0.0,0.0,18.0,4.0
11059,2.0,9.0,5.0,7.0,5.0,0.0,0.0,12.0,16.0
11062,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
11063,8.0,5.0,0.0,3.0,2.0,0.0,0.0,13.0,5.0
11065,5.0,24.0,41.0,2.0,1.0,0.0,0.0,26.0,47.0
11066,11.0,28.0,52.0,20.0,5.0,28.0,0.0,68.0,76.0
11070,2.0,5.0,5.0,4.0,3.0,0.0,0.0,8.0,11.0
11072,6.0,48.0,22.0,28.0,13.0,0.0,0.0,42.0,75.0
11073,15.0,64.0,8.0,40.0,13.0,0.0,0.0,76.0,64.0
11077,24.0,111.0,6.0,30.0,53.0,9.0,2.0,82.0,153.0
11079,26.0,132.0,49.0,83.0,30.0,12.0,0.0,169.0,163.0
11083,3.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0
11085,7.0,20.0,4.0,9.0,10.0,0.0,0.0,20.0,30.0
11086,2.0,24.0,0.0,0.0,2.0,0.0,0.0,23.0,5.0
11089,44.0,118.0,30.0,69.0,28.0,51.0,1.0,207.0,134.0
11095,32.0,73.0,27.0,11.0,3.0,2.0,1.0,80.0,69.0
11099,18.0,48.0,46.0,4.0,1.0,9.0,1.0,72.0,55.0
11100,7.0,14.0,0.0,5.0,2.0,0.0,0.0,21.0,7.0
11109,13.0,86.0,44.0,50.0,43.0,11.0,0.0,88.0,159.0
11111,5.0,20.0,19.0,6.0,8.0,5.0,0.0,23.0,40.0
11112,3.0,40.0,10.0,18.0,10.0,14.0,0.0,58.0,37.0
11114,6.0,48.0,0.0,10.0,25.0,0.0,0.0,27.0,62.0
11115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11116,6.0,89.0,46.0,34.0,30.0,22.0,0.0,78.0,149.0
11118,25.0,107.0,46.0,13.0,9.0,1.0,0.0,116.0,85.0
11121,12.0,31.0,0.0,22.0,15.0,1.0,0.0,42.0,39.0
11124,11.0,65.0,28.0,17.0,31.0,0.0,0.0,39.0,113.0
11128,11.0,25.0,0.0,17.0,0.0,3.0,0.0,39.0,17.0
11129,12.0,245.0,208.0,100.0,84.0,59.0,1.0,204.0,505.0
11131,5.0,38.0,0.0,9.0,10.0,0.0,1.0,34.0,29.0
11133,8.0,8.0,0.0,2.0,0.0,0.0,0.0,16.0,2.0
11134,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11141,23.0,32.0,24.0,17.0,4.0,31.0,2.0,94.0,39.0
11142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11145,30.0,109.0,46.0,52.0,24.0,41.0,11.0,168.0,145.0
11152,13.0,146.0,158.0,51.0,41.0,25.0,0.0,161.0,273.0
11154,3.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0
11155,2.0,3.0,0.0,1.0,2.0,2.0,0.0,6.0,4.0
11157,24.0,155.0,55.0,4.0,32.0,14.0,0.0,140.0,144.0
11158,3.0,6.0,0.0,3.0,1.0,0.0,0.0,8.0,5.0
11161,2.0,8.0,0.0,2.0,1.0,0.0,0.0,5.0,8.0
11166,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
11169,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
11170,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11174,6.0,42.0,18.0,14.0,9.0,1.0,0.0,39.0,51.0
11180,29.0,93.0,21.0,75.0,32.0,36.0,4.0,158.0,132.0
11192,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
11193,17.0,16.0,2.0,8.0,4.0,3.0,1.0,37.0,14.0
11194,10.0,32.0,0.0,18.0,15.0,0.0,0.0,31.0,44.0
11197,2.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
11199,16.0,35.0,0.0,13.0,6.0,2.0,1.0,52.0,21.0
11208,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
11210,8.0,22.0,22.0,17.0,12.0,12.0,0.0,42.0,51.0
11215,8.0,24.0,0.0,2.0,4.0,0.0,0.0,17.0,21.0
11216,16.0,181.0,221.0,22.0,31.0,9.0,0.0,105.0,375.0
11217,5.0,23.0,0.0,2.0,2.0,0.0,0.0,28.0,4.0
11222,18.0,46.0,11.0,22.0,18.0,1.0,0.0,63.0,53.0
11223,47.0,291.0,283.0,119.0,49.0,17.0,4.0,306.0,504.0
11224,109.0,688.0,585.0,17.0,101.0,1205.0,7.0,1774.0,938.0
11227,16.0,65.0,10.0,7.0,6.0,34.0,1.0,114.0,25.0
11228,2.0,4.0,0.0,1.0,1.0,0.0,0.0,6.0,2.0
11230,19.0,99.0,164.0,0.0,23.0,0.0,0.0,98.0,207.0
11231,64.0,130.0,63.0,55.0,16.0,149.0,7.0,316.0,168.0
11232,8.0,16.0,2.0,5.0,3.0,5.0,1.0,26.0,14.0
11235,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
11238,34.0,163.0,150.0,4.0,21.0,25.0,9.0,167.0,239.0
11241,28.0,186.0,141.0,116.0,113.0,36.0,1.0,212.0,409.0
11245,10.0,31.0,0.0,0.0,8.0,5.0,2.0,37.0,19.0
11248,57.0,101.0,26.0,79.0,26.0,129.0,5.0,292.0,131.0
11249,5.0,4.0,0.0,2.0,3.0,0.0,0.0,8.0,6.0
11250,15.0,25.0,0.0,13.0,7.0,6.0,1.0,44.0,23.0
11257,10.0,7.0,0.0,5.0,4.0,0.0,0.0,17.0,9.0
11261,4.0,6.0,0.0,2.0,1.0,0.0,0.0,10.0,3.0
11264,14.0,123.0,18.0,27.0,22.0,17.0,0.0,153.0,68.0
11266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11267,6.0,27.0,11.0,16.0,11.0,0.0,0.0,30.0,41.0
11271,16.0,292.0,164.0,64.0,43.0,83.0,0.0,277.0,385.0
11272,4.0,2.0,0.0,1.0,1.0,0.0,0.0,6.0,2.0
11274,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
11276,19.0,185.0,51.0,83.0,12.0,65.0,0.0,188.0,227.0
11277,6.0,39.0,34.0,0.0,0.0,25.0,0.0,63.0,41.0
11284,11.0,43.0,32.0,2.0,1.0,5.0,0.0,64.0,30.0
11286,6.0,10.0,0.0,3.0,3.0,0.0,0.0,16.0,6.0
11294,12.0,25.0,0.0,9.0,0.0,0.0,2.0,33.0,15.0
11295,74.0,117.0,23.0,91.0,88.0,9.0,3.0,205.0,200.0
11296,5.0,9.0,0.0,3.0,1.0,0.0,0.0,14.0,4.0
11298,1.0,11.0,0.0,9.0,0.0,0.0,0.0,12.0,9.0
11305,7.0,7.0,0.0,3.0,1.0,0.0,0.0,14.0,4.0
11307,3.0,22.0,6.0,3.0,0.0,1.0,0.0,20.0,15.0
11315,7.0,25.0,7.0,13.0,6.0,1.0,0.0,24.0,35.0
11317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11318,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11321,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
11323,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
11327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11329,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11332,6.0,9.0,0.0,7.0,4.0,9.0,0.0,23.0,12.0
11333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
11334,26.0,155.0,55.0,62.0,29.0,0.0,0.0,165.0,162.0
11336,5.0,0.0,0.0,0.0,0.0,4.0,1.0,10.0,0.0
11340,24.0,90.0,22.0,62.0,11.0,5.0,0.0,123.0,91.0
11341,39.0,86.0,38.0,48.0,22.0,9.0,0.0,125.0,117.0
11345,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11347,24.0,110.0,27.0,32.0,11.0,0.0,0.0,130.0,74.0
11354,85.0,353.0,63.0,11.0,7.0,14.0,3.0,457.0,79.0
11359,13.0,41.0,12.0,7.0,7.0,0.0,1.0,53.0,28.0
11361,50.0,180.0,47.0,10.0,46.0,32.0,2.0,203.0,164.0
11363,14.0,76.0,16.0,30.0,1.0,1.0,0.0,64.0,74.0
11366,2.0,5.0,0.0,3.0,2.0,0.0,0.0,7.0,5.0
11367,9.0,42.0,20.0,20.0,9.0,1.0,0.0,50.0,51.0
11371,30.0,190.0,88.0,91.0,71.0,4.0,5.0,187.0,292.0
11374,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
11375,9.0,59.0,49.0,17.0,33.0,13.0,0.0,46.0,134.0
11378,9.0,3.0,0.0,1.0,2.0,0.0,1.0,12.0,4.0
11379,12.0,15.0,10.0,12.0,8.0,8.0,4.0,41.0,28.0
11380,5.0,73.0,36.0,7.0,3.0,1.0,0.0,58.0,67.0
11381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11382,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11383,30.0,104.0,30.0,47.0,38.0,38.0,3.0,143.0,147.0
11384,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
11386,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
11388,5.0,10.0,3.0,0.0,0.0,0.0,0.0,14.0,4.0
11392,4.0,11.0,0.0,7.0,4.0,0.0,0.0,15.0,11.0
11393,13.0,21.0,10.0,2.0,4.0,9.0,2.0,39.0,22.0
11399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11400,3.0,13.0,6.0,0.0,0.0,0.0,0.0,9.0,13.0
11402,25.0,216.0,172.0,49.0,66.0,117.0,5.0,232.0,418.0
11405,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11406,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11411,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11412,23.0,62.0,13.0,2.0,3.0,9.0,1.0,93.0,20.0
11413,99.0,248.0,145.0,163.0,98.0,144.0,4.0,474.0,427.0
11418,28.0,58.0,51.0,0.0,0.0,26.0,8.0,109.0,62.0
11419,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11423,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
11424,25.0,117.0,30.0,99.0,42.0,4.0,1.0,147.0,171.0
11429,25.0,71.0,18.0,37.0,12.0,36.0,1.0,113.0,87.0
11432,2.0,5.0,0.0,4.0,1.0,5.0,0.0,12.0,5.0
11435,4.0,2.0,0.0,1.0,1.0,0.0,0.0,6.0,2.0
11448,17.0,114.0,244.0,49.0,19.0,2.0,2.0,130.0,317.0
11454,2.0,13.0,0.0,10.0,9.0,0.0,0.0,15.0,19.0
11456,19.0,128.0,454.0,98.0,70.0,19.0,0.0,226.0,562.0
11461,24.0,78.0,84.0,17.0,11.0,9.0,1.0,127.0,97.0
11464,21.0,111.0,113.0,63.0,0.0,142.0,10.0,258.0,202.0
11465,24.0,50.0,12.0,14.0,28.0,7.0,4.0,53.0,86.0
11467,2.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0
11468,7.0,69.0,14.0,26.0,17.0,0.0,0.0,76.0,57.0
11469,5.0,53.0,11.0,43.0,35.0,4.0,0.0,62.0,89.0
11471,8.0,4.0,0.0,1.0,0.0,3.0,1.0,16.0,1.0
11472,11.0,43.0,82.0,26.0,15.0,30.0,10.0,85.0,132.0
11476,62.0,258.0,209.0,79.0,61.0,22.0,10.0,245.0,456.0
11480,8.0,78.0,15.0,20.0,26.0,2.0,0.0,48.0,101.0
11488,50.0,178.0,64.0,95.0,37.0,9.0,2.0,197.0,238.0
11490,21.0,87.0,28.0,24.0,12.0,20.0,1.0,114.0,79.0
11491,8.0,42.0,53.0,21.0,18.0,0.0,0.0,44.0,98.0
11494,13.0,94.0,84.0,63.0,1.0,8.0,0.0,118.0,145.0
11498,10.0,104.0,44.0,43.0,40.0,2.0,1.0,91.0,153.0
11499,11.0,83.0,4.0,62.0,46.0,30.0,0.0,125.0,111.0
11500,184.0,476.0,365.0,168.0,215.0,157.0,5.0,625.0,945.0
11501,20.0,132.0,49.0,89.0,68.0,6.0,5.0,169.0,200.0
11504,41.0,49.0,35.0,13.0,14.0,0.0,0.0,95.0,57.0
11507,2.0,8.0,0.0,4.0,3.0,0.0,0.0,10.0,7.0
11510,16.0,35.0,0.0,15.0,9.0,1.0,1.0,42.0,35.0
11512,13.0,20.0,16.0,13.0,2.0,40.0,0.0,75.0,29.0
11519,22.0,317.0,72.0,49.0,46.0,24.0,0.0,304.0,226.0
11520,8.0,39.0,0.0,19.0,4.0,0.0,0.0,47.0,23.0
11524,19.0,26.0,4.0,2.0,2.0,5.0,2.0,52.0,8.0
11525,14.0,58.0,1.0,2.0,1.0,0.0,0.0,72.0,4.0
11534,31.0,65.0,26.0,24.0,23.0,57.0,1.0,125.0,102.0
11539,10.0,27.0,2.0,18.0,2.0,0.0,0.0,37.0,22.0
11543,31.0,67.0,0.0,13.0,12.0,23.0,1.0,121.0,26.0
11545,10.0,36.0,0.0,16.0,23.0,0.0,0.0,37.0,48.0
11552,4.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0
11553,9.0,79.0,75.0,46.0,35.0,26.0,3.0,91.0,182.0
11556,19.0,39.0,10.0,4.0,1.0,0.0,1.0,55.0,19.0
11557,4.0,18.0,10.0,12.0,8.0,0.0,0.0,22.0,30.0
11558,3.0,57.0,6.0,8.0,4.0,0.0,0.0,61.0,17.0
11561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11563,2.0,10.0,0.0,1.0,1.0,0.0,0.0,12.0,2.0
11564,2.0,25.0,0.0,9.0,4.0,0.0,0.0,16.0,24.0
11567,49.0,126.0,20.0,87.0,36.0,96.0,3.0,266.0,151.0
11572,11.0,69.0,23.0,57.0,31.0,0.0,0.0,77.0,114.0
11573,11.0,23.0,16.0,5.0,8.0,42.0,0.0,66.0,39.0
11574,18.0,213.0,0.0,98.0,1.0,1.0,1.0,210.0,122.0
11575,31.0,33.0,7.0,2.0,2.0,0.0,8.0,71.0,12.0
11576,46.0,80.0,12.0,44.0,11.0,42.0,3.0,164.0,74.0
11582,22.0,114.0,9.0,55.0,27.0,0.0,0.0,138.0,89.0
11583,15.0,19.0,0.0,15.0,11.0,3.0,1.0,38.0,26.0
11584,48.0,198.0,111.0,9.0,7.0,1.0,5.0,161.0,218.0
11585,8.0,20.0,0.0,14.0,11.0,0.0,0.0,28.0,25.0
11587,14.0,48.0,0.0,3.0,1.0,1.0,0.0,63.0,4.0
11590,1.0,5.0,0.0,2.0,2.0,0.0,0.0,6.0,4.0
11592,31.0,76.0,20.0,7.0,3.0,10.0,3.0,124.0,26.0
11593,13.0,74.0,14.0,14.0,6.0,1.0,1.0,66.0,57.0
11595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11596,21.0,46.0,32.0,21.0,5.0,12.0,2.0,71.0,68.0
11599,56.0,120.0,60.0,2.0,1.0,3.0,1.0,176.0,67.0
11600,5.0,23.0,10.0,13.0,6.0,7.0,0.0,31.0,33.0
11601,11.0,18.0,10.0,14.0,7.0,28.0,2.0,62.0,28.0
11603,10.0,40.0,26.0,3.0,3.0,0.0,0.0,48.0,34.0
11614,34.0,149.0,10.0,12.0,8.0,33.0,0.0,214.0,32.0
11621,6.0,187.0,230.0,64.0,71.0,9.0,0.0,135.0,432.0
11624,6.0,24.0,24.0,1.0,1.0,0.0,0.0,30.0,26.0
11628,19.0,77.0,16.0,5.0,6.0,5.0,4.0,95.0,37.0
11630,4.0,3.0,0.0,1.0,1.0,0.0,0.0,7.0,2.0
11631,6.0,19.0,0.0,9.0,8.0,1.0,0.0,19.0,24.0
11634,33.0,70.0,0.0,1.0,6.0,4.0,0.0,75.0,39.0
11639,17.0,75.0,18.0,58.0,33.0,47.0,12.0,153.0,107.0
11641,11.0,38.0,25.0,24.0,9.0,26.0,2.0,73.0,62.0
11642,23.0,53.0,21.0,5.0,0.0,0.0,0.0,81.0,21.0
11644,19.0,49.0,16.0,24.0,28.0,18.0,3.0,72.0,85.0
11648,11.0,35.0,22.0,2.0,15.0,19.0,2.0,47.0,59.0
11649,2.0,4.0,0.0,1.0,1.0,0.0,0.0,6.0,2.0
11650,11.0,58.0,35.0,34.0,9.0,12.0,0.0,71.0,88.0
