enrollment_id,navigate,access,problem,page_close,video,discussion,wiki,server,browser,lastlog-firstlog,study days,early events,mid events,late events
28098,17.0,16.0,2.0,5.0,4.0,3.0,2.0,34.0,15.0,6,2,0,0,0
28099,30.0,55.0,9.0,28.0,13.0,5.0,2.0,86.0,56.0,13,3,0,0,0
28100,3.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0,1,0,0,0
28101,36.0,111.0,65.0,27.0,18.0,47.0,19.0,171.0,152.0,15,4,138,47,0
28103,7.0,7.0,0.0,4.0,2.0,0.0,0.0,13.0,7.0,16,3,0,5,1
28107,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,1,0,0,0
28108,19.0,22.0,0.0,10.0,6.0,9.0,2.0,46.0,22.0,14,4,0,0,0
28113,1.0,4.0,0.0,1.0,2.0,0.0,0.0,3.0,5.0,0,1,0,4,0
28117,4.0,4.0,0.0,1.0,1.0,0.0,0.0,8.0,2.0,9,2,0,2,1
28121,9.0,20.0,0.0,6.0,7.0,0.0,0.0,22.0,20.0,15,4,0,0,0
28123,23.0,55.0,22.0,18.0,13.0,9.0,4.0,77.0,67.0,16,6,0,0,20
28126,2.0,9.0,0.0,2.0,2.0,0.0,0.0,11.0,4.0,0,1,0,10,0
28127,11.0,67.0,0.0,12.0,12.0,3.0,6.0,64.0,47.0,10,2,0,0,0
28129,16.0,31.0,38.0,14.0,0.0,6.0,0.0,50.0,55.0,20,6,0,0,11
28130,26.0,53.0,23.0,17.0,12.0,43.0,10.0,123.0,61.0,7,4,0,0,1
28133,4.0,9.0,0.0,1.0,1.0,0.0,0.0,11.0,4.0,0,1,0,0,0
28135,32.0,92.0,8.0,47.0,25.0,181.0,6.0,288.0,103.0,26,19,0,0,8
28137,5.0,2.0,0.0,2.0,2.0,0.0,0.0,7.0,4.0,0,1,0,0,0
28141,6.0,12.0,0.0,7.0,5.0,0.0,0.0,15.0,15.0,0,1,0,0,0
28143,4.0,7.0,0.0,5.0,3.0,5.0,0.0,16.0,8.0,0,1,0,0,0
28146,15.0,68.0,17.0,30.0,28.0,12.0,2.0,81.0,91.0,8,3,0,0,27
28147,2.0,3.0,0.0,0.0,2.0,3.0,0.0,7.0,3.0,20,2,4,0,0
28149,85.0,119.0,54.0,62.0,8.0,6.0,1.0,209.0,126.0,16,7,68,72,0
28152,23.0,50.0,8.0,21.0,20.0,31.0,13.0,97.0,69.0,5,4,0,0,0
28153,6.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,2.0,6,3,0,0,2
28156,2.0,4.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0,1,0,2,0
28157,11.0,18.0,7.0,9.0,5.0,0.0,1.0,28.0,23.0,16,5,0,0,0
28158,20.0,168.0,100.0,63.0,64.0,6.0,1.0,130.0,292.0,20,9,96,180,21
28159,11.0,26.0,9.0,18.0,8.0,2.0,5.0,42.0,37.0,7,3,0,0,17
28161,45.0,293.0,95.0,112.0,93.0,68.0,1.0,292.0,415.0,16,12,298,124,0
28162,34.0,53.0,22.0,31.0,11.0,114.0,3.0,201.0,67.0,24,14,0,0,20
28164,14.0,27.0,1.0,11.0,8.0,10.0,1.0,45.0,27.0,8,4,0,0,5
28165,23.0,26.0,10.0,12.0,7.0,11.0,1.0,56.0,34.0,17,6,0,0,0
28169,41.0,90.0,12.0,30.0,11.0,14.0,5.0,138.0,65.0,23,18,0,0,12
28171,5.0,11.0,0.0,3.0,6.0,0.0,0.0,11.0,14.0,1,2,0,0,0
28172,35.0,114.0,40.0,50.0,27.0,31.0,10.0,152.0,155.0,14,7,124,27,4
28174,15.0,33.0,24.0,14.0,11.0,9.0,1.0,47.0,60.0,13,4,0,0,0
28178,33.0,70.0,42.0,33.0,18.0,66.0,6.0,169.0,99.0,20,5,0,0,60
28181,31.0,91.0,40.0,46.0,14.0,1.0,0.0,120.0,103.0,22,11,103,19,1
28182,2.0,3.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0,1,0,3,0
28183,8.0,236.0,169.0,48.0,77.0,1.0,1.0,174.0,366.0,2,2,0,0,437
28184,33.0,195.0,24.0,41.0,62.0,36.0,0.0,197.0,194.0,26,15,62,171,3
28185,11.0,90.0,40.0,38.0,10.0,22.0,2.0,99.0,114.0,23,14,109,19,5
28187,4.0,19.0,10.0,2.0,2.0,0.0,0.0,26.0,11.0,0,2,0,26,0
28191,170.0,670.0,526.0,157.0,171.0,369.0,3.0,1061.0,1005.0,29,27,383,400,449
28193,2.0,5.0,0.0,3.0,1.0,1.0,0.0,8.0,4.0,0,1,0,4,0
28198,19.0,41.0,30.0,25.0,8.0,5.0,7.0,74.0,61.0,17,4,53,11,0
28199,13.0,29.0,26.0,12.0,8.0,0.0,2.0,39.0,51.0,0,1,0,0,0
28201,3.0,10.0,2.0,3.0,3.0,0.0,1.0,9.0,13.0,0,1,0,0,0
28204,6.0,22.0,14.0,11.0,7.0,0.0,0.0,26.0,34.0,14,3,0,13,21
28205,9.0,16.0,0.0,9.0,5.0,1.0,0.0,22.0,18.0,5,2,0,0,0
28206,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,1,0,0,0
28208,7.0,4.0,4.0,2.0,1.0,0.0,0.0,10.0,8.0,0,2,0,0,0
28214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
28215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
28219,6.0,44.0,48.0,16.0,0.0,2.0,0.0,39.0,77.0,17,4,85,1,1
28221,5.0,18.0,72.0,6.0,0.0,0.0,0.0,24.0,77.0,14,2,16,72,0
28223,7.0,25.0,0.0,14.0,7.0,1.0,0.0,33.0,21.0,18,4,0,0,4
28224,5.0,15.0,0.0,5.0,9.0,0.0,0.0,15.0,19.0,0,1,0,0,0
28225,2.0,9.0,1.0,4.0,5.0,0.0,0.0,7.0,14.0,0,1,0,0,13
28226,24.0,86.0,30.0,19.0,7.0,2.0,4.0,119.0,53.0,8,4,0,0,70
28230,5.0,52.0,0.0,28.0,28.0,0.0,0.0,45.0,68.0,13,3,11,60,0
28236,4.0,9.0,0.0,6.0,4.0,0.0,0.0,12.0,11.0,0,2,0,0,0
28237,9.0,17.0,40.0,6.0,3.0,1.0,2.0,26.0,52.0,11,3,0,0,0
28238,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0,1,0,0,0
28241,39.0,66.0,17.0,36.0,24.0,2.0,2.0,101.0,85.0,23,8,0,0,25
28244,20.0,102.0,155.0,27.0,37.0,0.0,0.0,101.0,240.0,23,12,0,0,280
28249,29.0,171.0,41.0,59.0,24.0,1.0,2.0,163.0,164.0,28,10,146,32,30
28250,8.0,13.0,3.0,2.0,1.0,1.0,0.0,21.0,7.0,26,3,0,0,1
28252,20.0,38.0,106.0,24.0,13.0,5.0,5.0,63.0,148.0,15,6,0,0,24
28254,31.0,69.0,5.0,28.0,14.0,7.0,4.0,96.0,62.0,22,8,0,0,13
28257,2.0,7.0,0.0,3.0,3.0,0.0,0.0,8.0,7.0,0,1,0,0,0
28258,14.0,34.0,0.0,15.0,14.0,3.0,1.0,41.0,40.0,18,4,0,0,0
28259,21.0,62.0,80.0,23.0,19.0,1.0,0.0,52.0,154.0,12,6,107,46,0
28262,33.0,65.0,13.0,36.0,10.0,14.0,4.0,110.0,65.0,23,12,0,0,30
28269,15.0,49.0,30.0,21.0,17.0,2.0,1.0,56.0,79.0,10,3,0,67,15
28270,9.0,10.0,0.0,7.0,7.0,6.0,2.0,26.0,15.0,2,2,0,14,0
28274,32.0,63.0,29.0,29.0,14.0,26.0,3.0,112.0,84.0,20,10,0,0,0
28275,24.0,76.0,0.0,3.0,7.0,0.0,1.0,96.0,15.0,16,9,0,0,23
28276,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
28282,31.0,56.0,13.0,24.0,16.0,27.0,2.0,110.0,59.0,19,8,0,0,28
28284,11.0,25.0,19.0,9.0,6.0,2.0,0.0,30.0,42.0,9,3,0,0,0
28285,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
28292,8.0,59.0,15.0,20.0,16.0,0.0,0.0,51.0,67.0,11,4,0,0,0
28293,12.0,41.0,33.0,21.0,6.0,6.0,2.0,57.0,64.0,13,5,0,0,11
28297,24.0,42.0,14.0,12.0,8.0,3.0,1.0,64.0,40.0,23,9,0,0,14
28300,3.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0,1,0,2,0
28301,9.0,23.0,0.0,5.0,7.0,0.0,0.0,25.0,19.0,0,1,0,0,0
28302,33.0,185.0,71.0,56.0,38.0,36.0,4.0,171.0,252.0,28,8,118,133,8
28304,13.0,22.0,0.0,10.0,9.0,11.0,3.0,40.0,28.0,8,2,0,0,0
28306,11.0,21.0,4.0,9.0,10.0,0.0,0.0,24.0,31.0,1,3,0,0,0
28312,28.0,37.0,5.0,22.0,21.0,25.0,30.0,110.0,58.0,9,2,0,0,35
28315,20.0,41.0,7.0,27.0,12.0,36.0,1.0,97.0,47.0,25,9,0,0,21
28317,2.0,4.0,0.0,3.0,3.0,0.0,0.0,6.0,6.0,0,1,0,6,0
28320,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
28321,4.0,11.0,0.0,3.0,3.0,1.0,0.0,10.0,12.0,13,2,0,0,0
28323,17.0,24.0,7.0,14.0,5.0,5.0,1.0,48.0,25.0,20,6,0,0,4
28327,3.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0,2,0,0,0
28333,47.0,90.0,24.0,37.0,25.0,34.0,6.0,162.0,101.0,20,10,0,0,35
28336,6.0,13.0,0.0,6.0,2.0,0.0,0.0,19.0,8.0,14,4,0,0,0
28338,31.0,85.0,14.0,45.0,12.0,38.0,5.0,148.0,82.0,18,11,0,0,23
28339,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0,1,0,0,0
28346,12.0,16.0,6.0,0.0,2.0,3.0,1.0,27.0,13.0,9,2,0,0,0
28347,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0,1,0,0,0
28348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
28350,14.0,19.0,56.0,5.0,7.0,13.0,1.0,50.0,65.0,0,1,0,0,0
28351,13.0,21.0,2.0,7.0,6.0,0.0,0.0,30.0,19.0,15,5,0,0,2
28352,3.0,2.0,0.0,1.0,2.0,0.0,0.0,4.0,4.0,0,1,0,3,0
28354,8.0,10.0,0.0,6.0,0.0,0.0,0.0,18.0,6.0,17,4,1,5,0
28358,13.0,37.0,1.0,10.0,15.0,0.0,2.0,33.0,45.0,3,4,0,0,0
28366,19.0,84.0,28.0,42.0,20.0,5.0,1.0,86.0,113.0,29,11,44,20,42
28373,5.0,9.0,0.0,6.0,4.0,0.0,0.0,14.0,10.0,12,3,0,7,3
28379,9.0,31.0,2.0,9.0,7.0,1.0,1.0,42.0,18.0,13,4,0,0,0
28382,7.0,104.0,16.0,40.0,61.0,0.0,0.0,60.0,168.0,11,5,0,83,60
28386,46.0,42.0,13.0,14.0,7.0,5.0,3.0,97.0,33.0,19,5,0,0,41
28390,19.0,69.0,15.0,27.0,22.0,2.0,4.0,69.0,89.0,15,4,0,0,0
28391,6.0,24.0,0.0,8.0,1.0,0.0,0.0,27.0,12.0,11,3,0,0,0
28402,16.0,23.0,5.0,12.0,6.0,14.0,1.0,55.0,22.0,3,3,0,0,0
28404,2.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5,2,0,0,0
28407,10.0,33.0,2.0,19.0,8.0,0.0,0.0,38.0,34.0,4,4,0,24,11
28412,29.0,51.0,26.0,22.0,14.0,1.0,6.0,73.0,76.0,12,6,0,0,0
28417,15.0,34.0,14.0,9.0,12.0,3.0,5.0,45.0,47.0,13,4,0,0,0
28419,38.0,64.0,20.0,31.0,23.0,8.0,21.0,122.0,83.0,9,5,0,0,39
28424,5.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1,2,0,0,0
28426,12.0,24.0,10.0,9.0,7.0,4.0,1.0,33.0,34.0,15,2,0,0,0
28427,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
28428,16.0,53.0,11.0,30.0,17.0,12.0,5.0,74.0,70.0,14,8,0,0,18
28430,4.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0,1,0,0,0
28431,9.0,8.0,0.0,4.0,1.0,2.0,2.0,20.0,6.0,12,3,2,4,0
28435,80.0,197.0,30.0,68.0,28.0,69.0,18.0,355.0,135.0,27,15,0,0,121
28436,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
28438,9.0,20.0,6.0,9.0,8.0,1.0,0.0,24.0,29.0,7,3,0,0,0
28439,22.0,44.0,3.0,26.0,17.0,3.0,3.0,65.0,53.0,21,5,0,0,27
28441,57.0,181.0,11.0,67.0,90.0,121.0,6.0,277.0,256.0,29,18,167,18,55
28446,33.0,82.0,10.0,38.0,17.0,22.0,2.0,129.0,75.0,19,11,67,16,2
28448,15.0,16.0,5.0,11.0,7.0,0.0,1.0,33.0,22.0,8,3,0,0,8
28450,43.0,186.0,33.0,75.0,51.0,9.0,3.0,166.0,234.0,25,13,121,83,22
28451,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0,1,0,0,0
28456,6.0,26.0,5.0,10.0,16.0,0.0,0.0,20.0,43.0,13,2,0,0,0
28459,9.0,52.0,19.0,34.0,27.0,8.0,2.0,60.0,91.0,21,3,0,0,37
28461,15.0,63.0,22.0,36.0,11.0,16.0,0.0,90.0,73.0,18,9,30,44,3
28467,34.0,38.0,0.0,17.0,6.0,4.0,0.0,66.0,33.0,3,3,0,0,0
28468,7.0,8.0,0.0,2.0,3.0,0.0,0.0,12.0,8.0,0,1,0,0,0
28475,3.0,10.0,0.0,7.0,0.0,0.0,0.0,13.0,7.0,0,1,0,8,0
28476,3.0,7.0,10.0,2.0,2.0,0.0,0.0,9.0,15.0,0,1,0,0,0
28477,9.0,20.0,3.0,7.0,5.0,7.0,5.0,35.0,21.0,10,3,0,0,0
28480,13.0,71.0,62.0,15.0,27.0,46.0,3.0,100.0,137.0,15,4,0,39,113
28482,16.0,55.0,9.0,33.0,20.0,2.0,2.0,73.0,64.0,10,6,0,0,37
28484,1.0,8.0,0.0,4.0,2.0,0.0,0.0,9.0,6.0,0,1,0,7,0
28486,8.0,27.0,1.0,13.0,4.0,0.0,0.0,31.0,22.0,15,3,0,0,0
28487,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
28489,18.0,39.0,13.0,3.0,8.0,18.0,4.0,66.0,37.0,1,3,0,0,0
28490,2.0,5.0,0.0,4.0,3.0,0.0,0.0,7.0,7.0,0,1,0,7,0
28498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
28501,26.0,51.0,4.0,23.0,17.0,34.0,1.0,100.0,56.0,20,9,0,0,8
28503,15.0,50.0,0.0,26.0,16.0,4.0,4.0,69.0,46.0,13,4,0,0,38
28506,17.0,36.0,9.0,17.0,8.0,7.0,0.0,50.0,44.0,13,5,0,0,0
28508,24.0,55.0,13.0,37.0,27.0,27.0,5.0,104.0,84.0,19,7,0,0,42
28513,7.0,25.0,0.0,13.0,16.0,0.0,0.0,24.0,37.0,13,4,6,23,0
28515,11.0,45.0,0.0,22.0,12.0,1.0,0.0,45.0,46.0,13,6,11,14,21
28519,3.0,8.0,4.0,4.0,3.0,3.0,3.0,15.0,13.0,0,1,0,0,0
28520,1.0,5.0,0.0,4.0,4.0,0.0,0.0,6.0,8.0,0,1,0,8,0
28521,2.0,19.0,6.0,2.0,4.0,16.0,0.0,37.0,12.0,0,2,0,21,0
28522,7.0,12.0,0.0,6.0,3.0,0.0,0.0,19.0,9.0,2,3,0,0,0
28533,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5,2,0,0,0
28536,7.0,29.0,3.0,13.0,8.0,0.0,1.0,36.0,25.0,12,3,0,0,24
28537,6.0,42.0,19.0,23.0,18.0,0.0,0.0,43.0,65.0,7,2,0,59,0
28546,14.0,122.0,10.0,50.0,44.0,1.0,1.0,85.0,157.0,5,6,0,132,10
28547,14.0,52.0,0.0,23.0,22.0,0.0,1.0,46.0,66.0,20,3,13,0,53
28552,9.0,55.0,0.0,23.0,27.0,6.0,0.0,43.0,77.0,8,4,0,0,0
28554,17.0,59.0,9.0,30.0,21.0,7.0,0.0,69.0,74.0,27,7,0,0,11
28562,4.0,7.0,5.0,4.0,3.0,0.0,0.0,10.0,13.0,0,1,0,0,0
28566,14.0,52.0,12.0,25.0,20.0,1.0,0.0,57.0,67.0,7,3,0,0,23
28569,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0,1,0,2,0
28570,4.0,8.0,0.0,4.0,1.0,0.0,0.0,12.0,5.0,0,1,0,6,0
28572,2.0,3.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0,1,0,4,0
28573,2.0,4.0,0.0,3.0,2.0,0.0,0.0,6.0,5.0,0,1,0,0,0
28576,4.0,2.0,0.0,1.0,1.0,1.0,0.0,7.0,2.0,0,1,0,0,0
28578,21.0,30.0,8.0,7.0,12.0,14.0,5.0,55.0,42.0,6,3,0,0,0
28579,11.0,25.0,6.0,13.0,6.0,6.0,3.0,37.0,33.0,4,2,0,31,0
28581,2.0,43.0,0.0,18.0,24.0,0.0,0.0,27.0,60.0,5,4,0,42,12
28582,14.0,35.0,21.0,17.0,13.0,1.0,2.0,42.0,61.0,7,4,0,0,0
28583,4.0,38.0,0.0,1.0,1.0,0.0,0.0,41.0,3.0,9,4,0,0,24
28584,31.0,71.0,0.0,29.0,13.0,12.0,10.0,114.0,52.0,14,7,0,0,0
28589,4.0,9.0,4.0,2.0,2.0,0.0,0.0,12.0,9.0,3,2,0,0,0
28590,19.0,28.0,0.0,10.0,4.0,12.0,2.0,57.0,18.0,16,4,0,0,0
28591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
28597,15.0,16.0,5.0,6.0,1.0,4.0,0.0,34.0,13.0,19,8,0,0,1
28598,5.0,3.0,0.0,1.0,1.0,0.0,0.0,8.0,2.0,7,2,0,0,3
28605,29.0,233.0,87.0,74.0,46.0,119.0,1.0,275.0,314.0,20,9,155,135,47
28606,24.0,36.0,6.0,18.0,15.0,16.0,18.0,85.0,48.0,2,3,0,0,0
28609,14.0,59.0,17.0,29.0,15.0,1.0,0.0,69.0,66.0,20,7,4,65,4
28611,2.0,9.0,0.0,8.0,6.0,0.0,0.0,11.0,14.0,0,1,0,13,0
28612,5.0,16.0,14.0,8.0,8.0,0.0,0.0,18.0,33.0,15,4,0,0,0
28613,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
28615,28.0,40.0,19.0,18.0,24.0,46.0,2.0,99.0,78.0,20,6,0,0,9
28619,31.0,43.0,6.0,23.0,12.0,9.0,5.0,77.0,52.0,13,3,0,0,0
28620,4.0,23.0,1.0,15.0,8.0,33.0,0.0,58.0,26.0,8,3,0,0,14
28623,65.0,82.0,18.0,40.0,0.0,18.0,8.0,152.0,79.0,25,14,0,0,6
28624,27.0,54.0,4.0,29.0,14.0,4.0,2.0,79.0,55.0,25,9,0,0,15
28628,9.0,57.0,2.0,18.0,11.0,0.0,0.0,46.0,51.0,10,4,0,0,1
28630,4.0,23.0,6.0,8.0,5.0,0.0,0.0,14.0,32.0,0,1,0,0,28
28632,37.0,95.0,51.0,34.0,22.0,54.0,3.0,158.0,138.0,23,11,119,20,9
28642,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
28644,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
28650,8.0,28.0,5.0,17.0,11.0,1.0,1.0,34.0,37.0,6,3,0,0,0
28652,6.0,34.0,18.0,0.0,5.0,9.0,1.0,41.0,32.0,0,2,0,0,0
28655,39.0,59.0,13.0,31.0,13.0,2.0,43.0,138.0,62.0,13,9,0,0,17
28656,3.0,6.0,6.0,3.0,3.0,0.0,0.0,10.0,11.0,3,2,0,9,0
28658,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
28675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
28677,7.0,13.0,0.0,8.0,0.0,1.0,0.0,20.0,9.0,0,2,0,0,0
28683,30.0,136.0,148.0,39.0,49.0,5.0,1.0,125.0,283.0,25,13,91,192,28
28684,24.0,137.0,113.0,45.0,36.0,12.0,4.0,128.0,243.0,9,5,70,201,0
28685,17.0,41.0,0.0,15.0,23.0,7.0,1.0,47.0,57.0,3,5,0,0,0
28686,2.0,3.0,0.0,2.0,1.0,0.0,0.0,5.0,3.0,0,1,0,3,0
28687,21.0,75.0,14.0,39.0,17.0,15.0,1.0,104.0,78.0,25,8,0,0,63
28689,14.0,34.0,13.0,12.0,0.0,1.0,5.0,45.0,34.0,8,3,0,0,0
28692,52.0,75.0,34.0,36.0,13.0,70.0,69.0,266.0,83.0,17,6,0,0,60
28694,16.0,23.0,0.0,6.0,3.0,3.0,1.0,42.0,10.0,19,9,0,0,0
28695,6.0,3.0,0.0,2.0,1.0,0.0,0.0,9.0,3.0,0,1,0,3,0
28697,4.0,13.0,2.0,4.0,6.0,0.0,1.0,10.0,20.0,0,1,0,0,18
28702,10.0,32.0,14.0,12.0,17.0,19.0,1.0,49.0,56.0,1,3,0,0,0
28708,17.0,58.0,2.0,11.0,7.0,8.0,4.0,85.0,22.0,7,6,0,0,34
28712,6.0,16.0,0.0,6.0,5.0,14.0,1.0,37.0,11.0,2,2,0,0,0
28716,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,1,0,0,0
28717,19.0,2.0,0.0,1.0,0.0,34.0,0.0,55.0,1.0,17,10,1,0,0
28720,23.0,94.0,29.0,37.0,20.0,6.0,5.0,110.0,104.0,25,9,0,0,33
28722,2.0,3.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0,1,0,3,0
28724,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
28727,12.0,31.0,0.0,20.0,8.0,0.0,0.0,43.0,28.0,24,7,0,0,19
28731,37.0,54.0,22.0,28.0,9.0,14.0,8.0,111.0,61.0,27,14,0,0,19
28739,2.0,4.0,0.0,3.0,0.0,0.0,0.0,6.0,3.0,0,1,0,0,0
28741,2.0,3.0,0.0,1.0,2.0,0.0,0.0,4.0,4.0,0,1,0,0,3
28745,38.0,110.0,38.0,38.0,23.0,5.0,0.0,130.0,122.0,20,13,0,0,35
28752,1.0,17.0,0.0,9.0,8.0,0.0,0.0,13.0,22.0,0,1,0,0,0
28756,10.0,41.0,1.0,20.0,13.0,1.0,0.0,42.0,44.0,15,11,0,0,13
28758,40.0,113.0,21.0,55.0,22.0,56.0,1.0,197.0,111.0,25,14,0,0,24
28761,28.0,49.0,30.0,31.0,12.0,18.0,3.0,97.0,74.0,19,8,0,0,15
28762,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
28765,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
28766,3.0,18.0,15.0,7.0,9.0,0.0,0.0,13.0,39.0,1,2,0,0,0
28768,47.0,167.0,0.0,66.0,30.0,23.0,5.0,208.0,130.0,25,19,0,0,22
28771,2.0,14.0,4.0,7.0,3.0,0.0,0.0,14.0,16.0,3,2,0,17,0
28777,24.0,332.0,15.0,75.0,189.0,29.0,0.0,172.0,492.0,28,20,176,61,171
28779,29.0,83.0,15.0,37.0,28.0,41.0,7.0,139.0,101.0,22,14,0,0,25
28781,70.0,108.0,17.0,57.0,27.0,138.0,99.0,393.0,123.0,14,7,0,0,35
28785,9.0,14.0,2.0,8.0,4.0,0.0,1.0,24.0,14.0,9,3,0,0,6
28789,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0,1,0,0,2
28791,16.0,82.0,41.0,30.0,25.0,17.0,0.0,85.0,126.0,21,4,101,28,0
28792,30.0,53.0,22.0,28.0,16.0,34.0,13.0,118.0,78.0,20,7,0,0,3
28793,12.0,258.0,54.0,68.0,176.0,38.0,1.0,135.0,472.0,29,9,110,25,249
28794,2.0,7.0,3.0,3.0,3.0,0.0,0.0,6.0,12.0,0,1,0,0,0
28795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
28798,6.0,20.0,9.0,6.0,9.0,0.0,0.0,16.0,34.0,17,3,0,0,0
28802,6.0,9.0,0.0,3.0,4.0,2.0,1.0,14.0,11.0,4,2,0,0,0
28807,21.0,26.0,0.0,13.0,8.0,5.0,1.0,48.0,26.0,22,7,0,0,1
28808,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,1,0,0,0
28813,47.0,180.0,85.0,63.0,50.0,2.0,4.0,170.0,261.0,23,6,50,86,161
28814,19.0,36.0,10.0,25.0,13.0,7.0,2.0,65.0,47.0,17,9,0,0,30
28816,20.0,44.0,14.0,11.0,9.0,0.0,0.0,58.0,40.0,0,1,0,0,0
28821,24.0,46.0,0.0,15.0,17.0,8.0,2.0,64.0,48.0,16,7,0,0,0
28822,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
28823,30.0,197.0,44.0,99.0,43.0,174.0,2.0,349.0,240.0,18,13,0,80,163
28824,24.0,55.0,34.0,30.0,9.0,1.0,5.0,77.0,81.0,12,6,0,0,24
28826,5.0,15.0,0.0,3.0,10.0,1.0,0.0,11.0,23.0,10,2,24,0,0
28829,8.0,40.0,0.0,12.0,12.0,0.0,0.0,30.0,42.0,0,1,0,0,0
28830,22.0,62.0,2.0,32.0,20.0,4.0,0.0,80.0,62.0,23,13,0,0,30
28831,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
28832,28.0,111.0,59.0,31.0,31.0,65.0,4.0,171.0,158.0,17,4,11,160,0
28834,16.0,19.0,5.0,11.0,3.0,8.0,3.0,47.0,18.0,15,4,0,0,0
28836,5.0,16.0,4.0,5.0,3.0,5.0,1.0,28.0,11.0,4,2,0,0,1
28840,56.0,77.0,0.0,40.0,40.0,174.0,45.0,327.0,105.0,26,10,0,0,39
28842,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6,2,0,0,0
28846,4.0,25.0,20.0,10.0,12.0,0.0,0.0,24.0,47.0,25,3,37,0,8
28847,9.0,26.0,5.0,12.0,12.0,1.0,1.0,29.0,37.0,6,3,0,0,6
28848,9.0,44.0,8.0,11.0,7.0,3.0,3.0,50.0,35.0,2,2,0,0,0
28851,4.0,22.0,10.0,13.0,6.0,4.0,0.0,30.0,29.0,0,1,0,26,0
28853,12.0,40.0,6.0,14.0,6.0,3.0,0.0,49.0,32.0,20,5,0,0,7
28854,46.0,182.0,129.0,66.0,59.0,30.0,0.0,190.0,322.0,19,9,30,148,171
28856,8.0,51.0,12.0,20.0,15.0,3.0,1.0,54.0,56.0,16,5,28,37,0
28857,19.0,33.0,0.0,15.0,8.0,2.0,6.0,57.0,26.0,18,7,0,0,0
28858,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
28861,18.0,21.0,3.0,3.0,3.0,1.0,4.0,41.0,12.0,2,2,0,0,0
